pseudoprofile_id,role,var_id,source_variable_id,label,ontology_path,domain,priority,polarity,measurement_mode,measurement_channel,assessment_type,measurement_item_or_signal,measurement_scale_or_unit,sampling_per_day,recall_window,expected_variability
pseudoprofile_FTC_ID003,predictor,P06,,Attention control and grounding techniques,PSYCHO > Cognitive_Self_Regulation > Grounding_and_Attentional_Control,PSYCHO,MED,,EMA_self_report,smartphone EMA app,momentary,"In this moment, how effective is your grounding technique right now (e.g., 5-4-3-2-1)?",1-9,6,since_last_prompt,high
pseudoprofile_FTC_ID037,criterion,C01,custom,Frequency of arriving late to commitments,,,HIGH,higher_is_worse,EMA_self_report,Smartphone EMA app,momentary,"Today, what proportion of your upcoming scheduled events did you arrive late to or start after the scheduled time? (0-100%).",percent,4,since_last_prompt,high
pseudoprofile_FTC_ID037,criterion,C02,custom,Systematic underestimation of task durations,,,HIGH,higher_is_worse,EMA_self_report,Smartphone EMA app,momentary,"Today, estimate the time (in minutes) to complete routine prep tasks, and report the actual duration after completion.",minutes,4,since_last_prompt,high
pseudoprofile_FTC_ID037,criterion,C03,custom,Pre-departure organizational state (availability of essentials),,,MED,higher_is_better,EMA_self_report,Smartphone EMA app,momentary,"How consistently are necessary items (keys, clothes, shoes, phone) organized and ready before intended departure? (1-9)",1-9,4,since_last_prompt,high
pseudoprofile_FTC_ID037,criterion,C04,custom,Built-in buffer time before commitments,,,MED,higher_is_better,EMA_self_report,Smartphone EMA app,momentary,Minutes of planned buffer before next commitment (0–60).,minutes,4,since_last_prompt,high
pseudoprofile_FTC_ID037,criterion,C05,custom,Variability in durations of routine tasks,,,MED,higher_is_worse,EMA_self_report,Smartphone EMA app,momentary,"Today, rate the variability in how long routine tasks take (1-9).",1-9,4,past_24_hours,high
pseudoprofile_FTC_ID037,criterion,C06,custom,Negative self-evaluation related to lateness,,,HIGH,higher_is_worse,EMA_self_report,Smartphone EMA app,momentary,"After lateness or disorganization, rate self-critical thoughts/feelings (0-9).",0-9,4,since_last_prompt,high
pseudoprofile_FTC_ID037,predictor,P01,,Time-Estimation Training with External Time Cues,PSYCHO / cognitive_and_metacognitive_interventions / time_estimation_training,PSYCHO,MED,,EMA_self_report,Phone app,momentary,"In the last 2 hours, did you use an external time cue (timer/alarm) to calibrate task duration? (0-9)",0-9,4,since_last_prompt,low
pseudoprofile_FTC_ID037,predictor,P02,,Pre-Departure Organizational Cue System (Door-ready cues),SOCIAL / environmental_design / cueing,SOCIAL,MED,,EMA_self_report,Phone app,momentary,"Before leaving today, were keys/phone/clothes near the door? (0-9)",0-9,4,since_last_prompt,medium
pseudoprofile_FTC_ID037,predictor,P03,,Built-in Buffer Time Scheduling,SOCIAL / calendar_design / buffering,SOCIAL,MED,,EMA_self_report,Phone app,momentary,"Today, how many minutes of buffer did you schedule before your next commitment? (0-60)",minutes,4,since_last_prompt,high
pseudoprofile_FTC_ID037,predictor,P04,,Routine Task Standardization Templates (Checklists),PSYCHO / cognitive_behavioral_therapies / CBT_Skills_Training_Libraries,PSYCHO,MED,,EMA_self_report,Phone app,momentary,"Today, did you use a checklist/template before departure? (0-9)",0-9,4,since_last_prompt,medium
pseudoprofile_FTC_ID037,predictor,P05,,Self-Compassion and Cognitive Reframing Training,PSYCHO / core_psychological_skills_toolkits / emotion_regulation_and_affective_mastery,PSYCHO,MED,,EMA_self_report,Phone app,momentary,"Today, rate your self-talk after lateness (0-9).",0-9,4,since_last_prompt,high
pseudoprofile_FTC_ID037,predictor,P06,,Self-Monitoring and Feedback System,PSYCHO / measurement_based_care_and_feedback / measurement_and_feedback_systems,PSYCHO,MED,,EMA_self_report,Phone app,momentary,"Today, did you check your plan or track lateness? (0-9)",0-9,4,since_last_prompt,medium
pseudoprofile_FTC_ID037,predictor,P07,,Sleep Regularity and Morning Light Exposure (passive sensor),BIO / Sleep_Circadian_and_Restoration / Circadian_Entrainment,BIO,MED,,passive_phone_sensor,Wearable or phone light sensor,passive_daily_aggregate,Morning light exposure minutes within 60 minutes of waking (daily total).,minutes,1,morning_of_day,medium
pseudoprofile_FTC_ID037,predictor,P08,,Pre-Departure Light Physical Activation,BIO / Movement_Physical_Function_and_Somatic_Care / Mobility_and_Aktivation,BIO,LOW,,EMA_self_report,Phone app,momentary,"Today, did you perform morning activation before leaving? (0-9)",0-9,4,since_last_prompt,medium
pseudoprofile_FTC_ID037,predictor,P09,,Social Accountability Partner,SOCIAL / Interpersonal_and_Attachment_Therapies / Attachment_Informed_Interventions,SOCIAL,MED,,EMA_self_report,Phone app,momentary,"Today, did you coordinate with your accountability partner about punctuality? (0-9)",0-9,4,since_last_prompt,medium
pseudoprofile_FTC_ID037,predictor,P10,,Digital Tools for Reminders and External Offloading,PSYCHO / Digital_and_Tech_Enabled_Solutions / Care_Delivery_Formats,PSYCHO,MED,,platform_api,Phone platform logs,momentary,"Today, how many reminder acknowledgments did you complete?",count,4,today,medium
pseudoprofile_FTC_ID041,criterion,C01,custom,Nightmare-triggered awakenings (occurrence),,,HIGH,higher_is_worse,EMA_self_report,smartphone EMA app,end_of_day,How many times did you wake from nightmares during the past night? (0-9),0-9,1,past_night,high
pseudoprofile_FTC_ID041,criterion,C02,custom,Nightmare vividness/intensity,,,HIGH,higher_is_worse,EMA_self_report,smartphone EMA app,morning_diary,Rate the vividness of last night’s nightmare on a 1 (not vivid) to 9 (extremely vivid) scale.,1-9,1,past_night,high
pseudoprofile_FTC_ID041,criterion,C03,custom,Anticipatory fear of sleep / reluctance to go to bed,,,MED,higher_is_worse,EMA_self_report,smartphone EMA app,end_of_day,How fearful or dread-filled did you feel about going to sleep tonight? (1-9),1-9,1,past_night,high
pseudoprofile_FTC_ID041,criterion,C04,custom,Acute autonomic arousal on awakening,,,HIGH,higher_is_worse,wearable_sensor,wearable (HR/skin sensors),passive_daily_aggregate,Mean heart rate and skin conductance in the 5 minutes following nightmare awakenings,bpm / conductance index,1,past_night,high
pseudoprofile_FTC_ID041,criterion,C05,custom,Prolonged post-awakening activation,,,MED,higher_is_worse,wearable_sensor,wearable,passive_daily_aggregate,Time (minutes) to calm down back to baseline after awakening (estimated from HRV recovery),minutes,1,past_night,high
pseudoprofile_FTC_ID041,criterion,C06,custom,Difficulty resuming sleep after nightmare awakenings,,,MED,higher_is_worse,EMA_self_report,smartphone EMA app,morning_diary,How difficult was it to fall back asleep after your last nightmare awakening? (1-9),1-9,1,past_night,high
pseudoprofile_FTC_ID041,predictor,P01,,Imagery Rehearsal Therapy training in bedtime routine,Sleep_Cognition_and_Arousal_Structures > Nightmare_Reduction,PSYCHO,HIGH,,EMA_self_report,smartphone EMA app,end_of_day,"Did you practice imagery rehearsal before bed tonight? If yes, rate engagement intensity (1-9).",1-9,1,past_night,high
pseudoprofile_FTC_ID041,predictor,P02,,CBT-I components + sleep environment optimization,Sleep_Circadian_and_Restoration > CBT_I_Components,PSYCHO,HIGH,,EMA_self_report,smartphone EMA app,end_of_day,How consistently did you implement CBT-I components and sleep-environment optimization tonight? (1-9),1-9,1,past_night,high
pseudoprofile_FTC_ID041,predictor,P03,,HRV biofeedback training before sleep,Sleep_Regulation_and_Autonomic_Control > HRV_Biofeedback,BIO,MED,,wearable_sensor,wearable,passive_daily_aggregate,Mean HR and HRV during the 5 minutes before sleep (HRV index),ms (HRV),1,past_night,high
pseudoprofile_FTC_ID041,predictor,P04,,Mindfulness sleep-related interoceptive awareness training,Mindfulness_Skills > Sleep_Onset_Interoception,PSYCHO,MED,,EMA_self_report,smartphone EMA app,end_of_day,How much mindfulness practice did you perform before bed tonight? (1-9),1-9,1,past_night,high
pseudoprofile_FTC_ID041,predictor,P05,,Post awakening grounding and paced breathing,Arousal_Regulation_After_Waking > Grounding_Breathing,PSYCHO,MED,,EMA_self_report,smartphone EMA app,end_of_day,"Did you perform grounding and paced breathing after awakening tonight? If yes, rate engagement intensity (1-9).",1-9,1,past_night,high
pseudoprofile_FTC_ID041,predictor,P06,,Sleep environment optimization (bedroom factors),"Sleep_Environment_Bedroom > Temperature, Light, Noise",SOCIAL,MED,,EMA_self_report,smartphone EMA app,end_of_day,How effectively did you optimize the bedroom environment tonight? (1-9),1-9,1,past_night,high
pseudoprofile_FTC_ID041,predictor,P07,,Wearable sleep and arousal monitoring with feedback,Wearables_Data_Driven_Sleep_Feedback,BIO,MED,,wearable_sensor,wearable,passive_daily_aggregate,Daily wearable feedback usage and engagement level (0-1 scale),0-1,1,past_24_hours,low
